Date,FTSE 100
31/03/2020,5671.96
30/03/2020,5563.74
27/03/2020,5510.33
26/03/2020,5815.73
25/03/2020,5688.20
24/03/2020,5446.01
23/03/2020,4993.89
20/03/2020,5190.78
19/03/2020,5151.61
18/03/2020,5080.58
17/03/2020,5294.90
16/03/2020,5151.08
13/03/2020,5366.11
12/03/2020,5237.48
11/03/2020,5876.52
10/03/2020,5960.23
09/03/2020,5965.77
06/03/2020,6462.55
05/03/2020,6705.43
04/03/2020,6815.59
03/03/2020,6718.20
02/03/2020,6654.89
28/02/2020,6580.61
27/02/2020,6796.40
26/02/2020,7042.47
25/02/2020,7017.88
24/02/2020,7156.83
21/02/2020,7403.92
20/02/2020,7436.64
19/02/2020,7457.02
18/02/2020,7382.01
17/02/2020,7433.25
14/02/2020,7409.13
13/02/2020,7452.03
12/02/2020,7534.37
11/02/2020,7499.44
10/02/2020,7446.88
07/02/2020,7466.70
06/02/2020,7504.79
05/02/2020,7482.48
04/02/2020,7439.82
03/02/2020,7326.31
31/01/2020,7286.01
30/01/2020,7381.96
29/01/2020,7483.57
28/01/2020,7480.69
27/01/2020,7412.05
24/01/2020,7585.98
23/01/2020,7507.67
22/01/2020,7571.92
21/01/2020,7610.70
20/01/2020,7651.44
17/01/2020,7674.56
16/01/2020,7609.81
15/01/2020,7642.80
14/01/2020,7622.35
13/01/2020,7617.60
10/01/2020,7587.85
09/01/2020,7598.12
08/01/2020,7574.93
07/01/2020,7573.85
06/01/2020,7575.34
03/01/2020,7622.40
02/01/2020,7604.30
31/12/2019,7542.44
30/12/2019,7587.05
27/12/2019,7644.90
24/12/2019,7632.24
23/12/2019,7623.59
20/12/2019,7582.48
19/12/2019,7573.82
18/12/2019,7540.75
17/12/2019,7525.28
16/12/2019,7519.05
13/12/2019,7353.44
12/12/2019,7273.47
11/12/2019,7216.25
10/12/2019,7213.76
09/12/2019,7233.90
06/12/2019,7239.66
05/12/2019,7137.85
04/12/2019,7188.50
03/12/2019,7158.76
02/12/2019,7285.94
29/11/2019,7346.53
28/11/2019,7416.43
27/11/2019,7429.78
26/11/2019,7403.14
25/11/2019,7396.29
22/11/2019,7326.81
21/11/2019,7238.55
20/11/2019,7262.49
19/11/2019,7323.80
18/11/2019,7307.70
15/11/2019,7302.94
14/11/2019,7292.76
13/11/2019,7351.21
12/11/2019,7365.44
11/11/2019,7328.54
08/11/2019,7359.38
07/11/2019,7406.41
06/11/2019,7396.65
05/11/2019,7388.08
04/11/2019,7369.69
01/11/2019,7302.42
31/10/2019,7248.38
30/10/2019,7330.78
29/10/2019,7306.26
28/10/2019,7331.28
25/10/2019,7324.47
24/10/2019,7328.25
23/10/2019,7260.74
22/10/2019,7212.49
21/10/2019,7163.64
18/10/2019,7150.57
17/10/2019,7182.32
16/10/2019,7167.95
15/10/2019,7211.64
14/10/2019,7213.45
11/10/2019,7247.08
10/10/2019,7186.36
09/10/2019,7166.50
08/10/2019,7143.15
07/10/2019,7197.88
04/10/2019,7155.38
03/10/2019,7077.64
02/10/2019,7122.54
01/10/2019,7360.32
30/09/2019,7408.21
27/09/2019,7426.21
26/09/2019,7351.08
25/09/2019,7289.99
24/09/2019,7291.43
23/09/2019,7326.08
20/09/2019,7344.92
19/09/2019,7356.42
18/09/2019,7314.05
17/09/2019,7320.40
16/09/2019,7321.41
13/09/2019,7367.46
12/09/2019,7344.67
11/09/2019,7338.03
10/09/2019,7267.95
09/09/2019,7235.81
06/09/2019,7282.34
05/09/2019,7271.17
04/09/2019,7311.26
03/09/2019,7268.19
02/09/2019,7281.94
30/08/2019,7207.18
29/08/2019,7184.32
28/08/2019,7114.71
27/08/2019,7089.58
23/08/2019,7094.98
22/08/2019,7128.18
21/08/2019,7203.97
20/08/2019,7125.00
19/08/2019,7189.65
16/08/2019,7117.15
15/08/2019,7067.01
14/08/2019,7147.88
13/08/2019,7250.90
12/08/2019,7226.72
09/08/2019,7253.85
08/08/2019,7285.90
07/08/2019,7198.70
06/08/2019,7171.69
05/08/2019,7223.85
02/08/2019,7407.06
01/08/2019,7584.87
31/07/2019,7586.78
30/07/2019,7646.77
29/07/2019,7686.61
26/07/2019,7549.06
25/07/2019,7489.05
24/07/2019,7501.46
22/07/2019,7514.93
19/07/2019,7508.70
18/07/2019,7493.09
17/07/2019,7535.46
16/07/2019,7577.20
15/07/2019,7531.72
12/07/2019,7505.97
11/07/2019,7509.82
10/07/2019,7530.69
09/07/2019,7536.47
08/07/2019,7549.27
05/07/2019,7553.14
04/07/2019,7603.58
03/07/2019,7609.32
02/07/2019,7559.19
01/07/2019,7497.50
28/06/2019,7425.63
27/06/2019,7402.33
26/06/2019,7416.39
25/06/2019,7422.43
24/06/2019,7416.69
21/06/2019,7407.50
20/06/2019,7424.44
19/06/2019,7403.54
18/06/2019,7443.04
17/06/2019,7357.31
14/06/2019,7345.78
13/06/2019,7368.57
12/06/2019,7367.62
11/06/2019,7398.45
10/06/2019,7375.54
07/06/2019,7331.94
06/06/2019,7259.85
05/06/2019,7220.22
04/06/2019,7214.29
03/06/2019,7184.80
31/05/2019,7161.71
30/05/2019,7218.16
29/05/2019,7185.30
28/05/2019,7268.95
24/05/2019,7277.73
23/05/2019,7231.04
22/05/2019,7334.19
21/05/2019,7328.92
20/05/2019,7310.88
17/05/2019,7348.62
16/05/2019,7353.51
15/05/2019,7296.95
14/05/2019,7241.60
13/05/2019,7163.68
10/05/2019,7203.29
09/05/2019,7207.41
08/05/2019,7271.00
07/05/2019,7260.47
03/05/2019,7380.64
02/05/2019,7351.31
01/05/2019,7385.26
30/04/2019,7418.22
29/04/2019,7440.66
26/04/2019,7428.19
25/04/2019,7434.13
24/04/2019,7471.75
23/04/2019,7523.07
18/04/2019,7459.88
17/04/2019,7471.32
16/04/2019,7469.92
15/04/2019,7436.87
12/04/2019,7437.06
11/04/2019,7417.95
10/04/2019,7421.91
09/04/2019,7425.57
08/04/2019,7451.89
05/04/2019,7446.87
04/04/2019,7401.94
03/04/2019,7418.28
02/04/2019,7391.12
01/04/2019,7317.38
29/03/2019,7279.19
28/03/2019,7234.33
27/03/2019,7194.19
26/03/2019,7196.29
25/03/2019,7177.58
22/03/2019,7207.59
21/03/2019,7355.31
20/03/2019,7291.01
19/03/2019,7324.00
18/03/2019,7299.19
15/03/2019,7228.28
14/03/2019,7185.43
13/03/2019,7159.19
12/03/2019,7151.15
11/03/2019,7130.62
08/03/2019,7104.31
07/03/2019,7157.55
06/03/2019,7196.00
05/03/2019,7183.43
04/03/2019,7134.39
01/03/2019,7106.73
28/02/2019,7074.73
27/02/2019,7107.20
26/02/2019,7151.12
25/02/2019,7183.74
22/02/2019,7178.60
21/02/2019,7167.39
20/02/2019,7228.62
19/02/2019,7179.17
18/02/2019,7219.47
15/02/2019,7236.68
14/02/2019,7197.01
13/02/2019,7190.84
12/02/2019,7133.14
11/02/2019,7129.11
08/02/2019,7071.18
07/02/2019,7093.58
06/02/2019,7173.09
05/02/2019,7177.37
04/02/2019,7034.13
01/02/2019,7020.22
31/01/2019,6968.85
30/01/2019,6941.63
29/01/2019,6833.93
28/01/2019,6747.10
25/01/2019,6809.22
24/01/2019,6818.95
23/01/2019,6842.88
22/01/2019,6901.39
21/01/2019,6970.59
18/01/2019,6968.33
17/01/2019,6834.92
16/01/2019,6862.68
15/01/2019,6895.02
14/01/2019,6855.02
11/01/2019,6918.18
10/01/2019,6942.87
09/01/2019,6906.63
08/01/2019,6861.60
07/01/2019,6810.88
04/01/2019,6837.42
03/01/2019,6692.66
02/01/2019,6734.23
31/12/2018,6728.13
28/12/2018,6733.97
27/12/2018,6584.68
24/12/2018,6685.99
21/12/2018,6721.17
20/12/2018,6711.93
19/12/2018,6765.94
18/12/2018,6701.59
17/12/2018,6773.24
14/12/2018,6845.17
13/12/2018,6877.50
12/12/2018,6880.19
11/12/2018,6806.94
10/12/2018,6721.54
07/12/2018,6778.11
06/12/2018,6704.05
05/12/2018,6921.84
04/12/2018,7022.76
03/12/2018,7062.41
30/11/2018,6980.24
29/11/2018,7038.95
28/11/2018,7004.52
27/11/2018,7016.85
26/11/2018,7036.00
23/11/2018,6952.86
22/11/2018,6960.32
21/11/2018,7050.23
20/11/2018,6947.92
19/11/2018,7000.89
16/11/2018,7013.88
15/11/2018,7038.01
14/11/2018,7033.79
13/11/2018,7053.76
12/11/2018,7053.08
09/11/2018,7105.34
08/11/2018,7140.68
07/11/2018,7117.28
06/11/2018,7040.68
05/11/2018,7103.84
02/11/2018,7094.12
01/11/2018,7114.66
31/10/2018,7128.10
30/10/2018,7035.85
29/10/2018,7026.32
26/10/2018,6939.56
25/10/2018,7004.10
24/10/2018,6962.98
23/10/2018,6955.21
22/10/2018,7042.80
19/10/2018,7049.80
18/10/2018,7026.99
17/10/2018,7054.60
16/10/2018,7059.40
15/10/2018,7029.22
12/10/2018,6995.91
11/10/2018,7006.93
10/10/2018,7145.74
09/10/2018,7237.59
08/10/2018,7233.33
05/10/2018,7318.54
04/10/2018,7418.34
03/10/2018,7510.28
02/10/2018,7474.55
01/10/2018,7495.67
28/09/2018,7510.20
27/09/2018,7545.44
26/09/2018,7511.49
25/09/2018,7507.56
24/09/2018,7458.41
21/09/2018,7490.23
20/09/2018,7367.32
19/09/2018,7331.12
18/09/2018,7300.23
17/09/2018,7302.10
14/09/2018,7304.04
13/09/2018,7281.57
12/09/2018,7313.36
11/09/2018,7273.54
10/09/2018,7279.30
07/09/2018,7277.70
06/09/2018,7318.96
05/09/2018,7383.28
04/09/2018,7457.86
03/09/2018,7504.60
31/08/2018,7432.42
30/08/2018,7516.03
29/08/2018,7563.21
28/08/2018,7617.22
24/08/2018,7577.49
23/08/2018,7563.22
22/08/2018,7574.24
21/08/2018,7565.70
20/08/2018,7591.26
17/08/2018,7558.59
16/08/2018,7556.38
15/08/2018,7497.87
14/08/2018,7611.64
13/08/2018,7642.45
10/08/2018,7667.01
09/08/2018,7741.77
08/08/2018,7776.65
07/08/2018,7718.48
06/08/2018,7663.78
03/08/2018,7659.10
02/08/2018,7575.93
01/08/2018,7652.91
31/07/2018,7748.76
30/07/2018,7700.85
27/07/2018,7701.31
26/07/2018,7663.17
25/07/2018,7658.26
24/07/2018,7709.05
23/07/2018,7655.79
20/07/2018,7678.79
19/07/2018,7683.97
18/07/2018,7676.28
17/07/2018,7626.33
16/07/2018,7600.45
13/07/2018,7661.87
12/07/2018,7651.33
11/07/2018,7591.96
10/07/2018,7692.04
09/07/2018,7687.99
06/07/2018,7617.70
05/07/2018,7603.22
04/07/2018,7573.09
03/07/2018,7593.29
02/07/2018,7547.85
29/06/2018,7636.93
28/06/2018,7615.63
27/06/2018,7621.69
26/06/2018,7537.92
25/06/2018,7509.84
22/06/2018,7682.27
21/06/2018,7556.44
20/06/2018,7627.40
19/06/2018,7603.85
18/06/2018,7631.33
15/06/2018,7633.91
14/06/2018,7765.79
13/06/2018,7703.71
12/06/2018,7703.81
11/06/2018,7737.43
08/06/2018,7681.07
07/06/2018,7704.40
06/06/2018,7712.37
05/06/2018,7686.80
04/06/2018,7741.29
01/06/2018,7701.77
31/05/2018,7678.20
30/05/2018,7689.57
29/05/2018,7632.64
25/05/2018,7730.28
24/05/2018,7716.74
23/05/2018,7788.44
22/05/2018,7877.45
21/05/2018,7859.17
18/05/2018,7778.79
17/05/2018,7787.97
16/05/2018,7734.20
15/05/2018,7722.98
14/05/2018,7710.98
11/05/2018,7724.55
10/05/2018,7700.97
09/05/2018,7662.52
08/05/2018,7565.75
04/05/2018,7567.14
03/05/2018,7502.69
02/05/2018,7543.20
01/05/2018,7520.36
30/04/2018,7509.30
27/04/2018,7502.21
26/04/2018,7421.43
25/04/2018,7379.32
24/04/2018,7425.40
23/04/2018,7398.87
20/04/2018,7368.17
19/04/2018,7328.92
18/04/2018,7317.34
17/04/2018,7226.05
16/04/2018,7198.20
13/04/2018,7264.56
12/04/2018,7258.34
11/04/2018,7257.14
10/04/2018,7266.75
09/04/2018,7194.75
06/04/2018,7183.64
05/04/2018,7199.50
04/04/2018,7034.01
03/04/2018,7030.46
29/03/2018,7056.61
28/03/2018,7044.74
27/03/2018,7000.14
26/03/2018,6888.69
23/03/2018,6921.94
22/03/2018,6952.59
21/03/2018,7038.97
20/03/2018,7061.27
19/03/2018,7042.93
16/03/2018,7164.14
15/03/2018,7139.76
14/03/2018,7132.69
13/03/2018,7138.78
12/03/2018,7214.76
09/03/2018,7224.51
08/03/2018,7203.24
07/03/2018,7157.84
06/03/2018,7146.75
05/03/2018,7115.98
02/03/2018,7069.90
01/03/2018,7175.64
28/02/2018,7231.91
27/02/2018,7282.45
26/02/2018,7289.58
23/02/2018,7244.41
22/02/2018,7252.39
21/02/2018,7281.57
20/02/2018,7246.77
19/02/2018,7247.66
16/02/2018,7294.70
15/02/2018,7234.81
14/02/2018,7213.97
13/02/2018,7168.01
12/02/2018,7177.06
09/02/2018,7092.43
08/02/2018,7170.69
07/02/2018,7279.42
06/02/2018,7141.40
05/02/2018,7334.98
02/02/2018,7443.43
01/02/2018,7490.39
31/01/2018,7533.55
30/01/2018,7587.98
29/01/2018,7671.53
26/01/2018,7665.54
25/01/2018,7615.84
24/01/2018,7643.43
23/01/2018,7731.83
22/01/2018,7715.44
19/01/2018,7730.79
18/01/2018,7700.96
17/01/2018,7725.43
16/01/2018,7755.93
15/01/2018,7769.14
12/01/2018,7778.64
11/01/2018,7762.94
10/01/2018,7748.51
09/01/2018,7731.02
08/01/2018,7696.51
05/01/2018,7724.22
04/01/2018,7695.88
03/01/2018,7671.11
02/01/2018,7648.10
29/12/2017,7687.77
28/12/2017,7622.88
27/12/2017,7620.68
22/12/2017,7592.66
21/12/2017,7603.98
20/12/2017,7525.22
19/12/2017,7544.09
18/12/2017,7537.01
15/12/2017,7490.57
14/12/2017,7448.12
13/12/2017,7496.51
12/12/2017,7500.41
11/12/2017,7453.48
08/12/2017,7393.96
07/12/2017,7320.75
06/12/2017,7348.03
05/12/2017,7327.50
04/12/2017,7338.97
01/12/2017,7300.49
30/11/2017,7326.67
29/11/2017,7393.56
28/11/2017,7460.65
27/11/2017,7383.90
24/11/2017,7409.64
23/11/2017,7417.24
22/11/2017,7419.02
21/11/2017,7411.34
20/11/2017,7389.46
17/11/2017,7380.68
16/11/2017,7386.94
15/11/2017,7372.61
14/11/2017,7414.42
13/11/2017,7415.18
10/11/2017,7432.99
09/11/2017,7484.10
08/11/2017,7529.72
07/11/2017,7513.11
06/11/2017,7562.28
03/11/2017,7560.35
02/11/2017,7555.32
01/11/2017,7487.96
31/10/2017,7493.08
30/10/2017,7487.81
27/10/2017,7505.03
26/10/2017,7486.50
25/10/2017,7447.21
24/10/2017,7526.54
23/10/2017,7524.45
20/10/2017,7523.23
19/10/2017,7523.04
18/10/2017,7542.87
17/10/2017,7516.17
16/10/2017,7526.97
13/10/2017,7535.44
12/10/2017,7556.24
11/10/2017,7533.81
10/10/2017,7538.27
09/10/2017,7507.89
06/10/2017,7522.87
05/10/2017,7507.99
04/10/2017,7467.58
03/10/2017,7468.11
02/10/2017,7438.84
29/09/2017,7372.76
28/09/2017,7322.82
27/09/2017,7313.51
26/09/2017,7285.74
25/09/2017,7301.29
22/09/2017,7310.64
21/09/2017,7263.90
20/09/2017,7271.95
19/09/2017,7275.25
18/09/2017,7253.28
15/09/2017,7215.47
14/09/2017,7295.39
13/09/2017,7379.70
12/09/2017,7400.69
11/09/2017,7413.59
08/09/2017,7377.60
07/09/2017,7396.98
06/09/2017,7354.13
05/09/2017,7372.92
04/09/2017,7411.47
01/09/2017,7438.50
31/08/2017,7430.62
30/08/2017,7365.26
29/08/2017,7337.43
25/08/2017,7401.46
24/08/2017,7407.06
23/08/2017,7382.65
22/08/2017,7381.74
21/08/2017,7318.88
18/08/2017,7323.98
17/08/2017,7387.87
16/08/2017,7433.03
15/08/2017,7383.85
14/08/2017,7353.89
11/08/2017,7309.96
10/08/2017,7389.94
09/08/2017,7498.06
08/08/2017,7542.73
07/08/2017,7531.94
04/08/2017,7511.71
03/08/2017,7474.77
02/08/2017,7411.43
01/08/2017,7423.66
31/07/2017,7372.00
28/07/2017,7368.37
27/07/2017,7443.01
26/07/2017,7452.32
25/07/2017,7434.82
24/07/2017,7377.73
21/07/2017,7452.91
20/07/2017,7487.87
19/07/2017,7430.91
18/07/2017,7390.22
17/07/2017,7404.13
14/07/2017,7378.39
13/07/2017,7413.44
12/07/2017,7416.93
11/07/2017,7329.76
10/07/2017,7370.03
07/07/2017,7350.92
06/07/2017,7337.28
05/07/2017,7367.60
04/07/2017,7357.23
03/07/2017,7377.09
30/06/2017,7312.72
29/06/2017,7350.32
28/06/2017,7387.80
27/06/2017,7434.36
26/06/2017,7446.80
23/06/2017,7424.13
22/06/2017,7439.29
21/06/2017,7447.79
20/06/2017,7472.71
19/06/2017,7523.81
16/06/2017,7463.54
15/06/2017,7419.36
14/06/2017,7474.40
13/06/2017,7500.44
12/06/2017,7511.87
09/06/2017,7527.33
08/06/2017,7449.98
07/06/2017,7478.62
06/06/2017,7524.95
05/06/2017,7525.76
02/06/2017,7547.63
01/06/2017,7543.77
31/05/2017,7519.95
30/05/2017,7526.51
26/05/2017,7547.63
25/05/2017,7517.71
24/05/2017,7514.90
23/05/2017,7485.29
22/05/2017,7496.34
19/05/2017,7470.71
18/05/2017,7436.42
17/05/2017,7503.47
16/05/2017,7522.03
15/05/2017,7454.37
12/05/2017,7435.39
11/05/2017,7386.63
10/05/2017,7385.24
09/05/2017,7342.21
08/05/2017,7300.86
05/05/2017,7297.43
04/05/2017,7248.10
03/05/2017,7234.53
02/05/2017,7250.05
28/04/2017,7203.94
27/04/2017,7237.17
26/04/2017,7288.72
25/04/2017,7275.64
24/04/2017,7264.68
21/04/2017,7114.55
20/04/2017,7118.54
19/04/2017,7114.36
18/04/2017,7147.50
13/04/2017,7327.59
12/04/2017,7348.99
11/04/2017,7365.50
10/04/2017,7348.94
07/04/2017,7349.37
06/04/2017,7303.20
05/04/2017,7331.68
04/04/2017,7321.82
03/04/2017,7282.69
31/03/2017,7322.92
30/03/2017,7369.52
29/03/2017,7373.72
28/03/2017,7343.42
27/03/2017,7293.50
24/03/2017,7336.82
23/03/2017,7340.71
22/03/2017,7324.72
21/03/2017,7378.34
20/03/2017,7429.81
17/03/2017,7424.96
16/03/2017,7415.95
15/03/2017,7368.64
14/03/2017,7357.85
13/03/2017,7367.08
10/03/2017,7343.08
09/03/2017,7314.96
08/03/2017,7334.61
07/03/2017,7338.99
06/03/2017,7350.12
03/03/2017,7374.26
02/03/2017,7382.35
01/03/2017,7382.90
28/02/2017,7263.44
27/02/2017,7253.00
24/02/2017,7243.70
23/02/2017,7271.37
22/02/2017,7302.25
21/02/2017,7274.83
20/02/2017,7299.86
17/02/2017,7299.96
16/02/2017,7277.92
15/02/2017,7302.41
14/02/2017,7268.56
13/02/2017,7278.92
10/02/2017,7258.75
09/02/2017,7229.50
08/02/2017,7188.82
07/02/2017,7186.22
06/02/2017,7172.15
03/02/2017,7188.30
02/02/2017,7140.75
01/02/2017,7107.65
31/01/2017,7099.15
30/01/2017,7118.48
27/01/2017,7184.49
26/01/2017,7161.49
25/01/2017,7164.43
24/01/2017,7150.34
23/01/2017,7151.18
20/01/2017,7198.44
19/01/2017,7208.44
18/01/2017,7247.61
17/01/2017,7220.38
16/01/2017,7327.13
13/01/2017,7337.81
12/01/2017,7292.37
11/01/2017,7290.49
10/01/2017,7275.47
09/01/2017,7237.77
06/01/2017,7210.05
05/01/2017,7195.31
04/01/2017,7189.74
03/01/2017,7177.89
30/12/2016,7142.83
29/12/2016,7120.26
28/12/2016,7106.08
23/12/2016,7068.17
22/12/2016,7063.68
21/12/2016,7041.42
20/12/2016,7043.96
19/12/2016,7017.16
16/12/2016,7011.64
15/12/2016,6999.01
14/12/2016,6949.19
13/12/2016,6968.57
12/12/2016,6890.42
09/12/2016,6954.21
08/12/2016,6931.55
07/12/2016,6902.23
06/12/2016,6779.84
05/12/2016,6746.83
02/12/2016,6730.72
01/12/2016,6752.93
30/11/2016,6783.79
29/11/2016,6772.00
28/11/2016,6799.47
25/11/2016,6840.75
24/11/2016,6829.20
23/11/2016,6817.71
22/11/2016,6819.72
21/11/2016,6777.96
18/11/2016,6775.77
17/11/2016,6794.71
16/11/2016,6749.72
15/11/2016,6792.74
14/11/2016,6753.18
11/11/2016,6730.43
10/11/2016,6827.98
09/11/2016,6911.84
08/11/2016,6843.13
07/11/2016,6806.90
04/11/2016,6693.26
03/11/2016,6790.51
02/11/2016,6845.42
01/11/2016,6917.14
31/10/2016,6954.22
28/10/2016,6996.26
27/10/2016,6986.57
26/10/2016,6958.09
25/10/2016,7017.64
24/10/2016,6986.40
21/10/2016,7020.47
20/10/2016,7026.90
19/10/2016,7021.92
18/10/2016,7000.06
17/10/2016,6947.55
14/10/2016,7013.55
13/10/2016,6977.74
12/10/2016,7024.01
11/10/2016,7070.88
10/10/2016,7097.50
07/10/2016,7044.39
06/10/2016,6999.96
05/10/2016,7033.25
04/10/2016,7074.34
03/10/2016,6983.52
30/09/2016,6899.33
29/09/2016,6919.42
28/09/2016,6849.38
27/09/2016,6807.67
26/09/2016,6818.04
23/09/2016,6909.43
22/09/2016,6911.40
21/09/2016,6834.77
20/09/2016,6830.79
19/09/2016,6813.55
16/09/2016,6710.28
15/09/2016,6730.30
14/09/2016,6673.31
13/09/2016,6665.63
12/09/2016,6700.90
09/09/2016,6776.95
08/09/2016,6858.70
07/09/2016,6846.58
06/09/2016,6826.05
05/09/2016,6879.42
02/09/2016,6894.60
01/09/2016,6745.97
31/08/2016,6781.51
30/08/2016,6820.79
26/08/2016,6838.05
25/08/2016,6816.90
24/08/2016,6835.78
23/08/2016,6868.51
22/08/2016,6828.54
19/08/2016,6858.95
18/08/2016,6868.96
17/08/2016,6859.15
16/08/2016,6893.92
15/08/2016,6941.19
12/08/2016,6916.02
11/08/2016,6914.71
10/08/2016,6866.42
09/08/2016,6851.30
08/08/2016,6809.13
05/08/2016,6793.47
04/08/2016,6740.16
03/08/2016,6634.40
02/08/2016,6645.40
01/08/2016,6693.95
29/07/2016,6724.43
28/07/2016,6721.06
27/07/2016,6750.43
26/07/2016,6724.03
25/07/2016,6710.13
22/07/2016,6730.48
21/07/2016,6699.89
20/07/2016,6728.99
19/07/2016,6697.37
18/07/2016,6695.42
15/07/2016,6669.24
14/07/2016,6654.47
13/07/2016,6670.40
12/07/2016,6680.69
11/07/2016,6682.86
08/07/2016,6590.64
07/07/2016,6533.79
06/07/2016,6463.59
05/07/2016,6545.37
04/07/2016,6522.26
01/07/2016,6577.83
30/06/2016,6504.33
29/06/2016,6360.06
28/06/2016,6140.39
27/06/2016,5982.20
24/06/2016,6138.69
23/06/2016,6338.10
22/06/2016,6261.19
21/06/2016,6226.55
20/06/2016,6204.00
17/06/2016,6021.09
16/06/2016,5950.48
15/06/2016,5966.80
14/06/2016,5923.53
13/06/2016,6044.97
10/06/2016,6115.76
09/06/2016,6231.89
08/06/2016,6301.52
07/06/2016,6284.53
06/06/2016,6273.40
03/06/2016,6209.63
02/06/2016,6185.61
01/06/2016,6191.93
31/05/2016,6230.79
27/05/2016,6270.79
26/05/2016,6265.65
25/05/2016,6262.85
24/05/2016,6219.26
23/05/2016,6136.43
20/05/2016,6156.32
19/05/2016,6053.35
18/05/2016,6165.80
17/05/2016,6167.77
16/05/2016,6151.40
13/05/2016,6138.50
12/05/2016,6104.19
11/05/2016,6162.49
10/05/2016,6156.65
09/05/2016,6114.81
06/05/2016,6125.70
05/05/2016,6117.25
04/05/2016,6112.02
03/05/2016,6185.59
29/04/2016,6241.89
28/04/2016,6322.40
27/04/2016,6319.91
26/04/2016,6284.52
25/04/2016,6260.92
22/04/2016,6310.44
21/04/2016,6381.44
20/04/2016,6410.26
19/04/2016,6405.35
18/04/2016,6353.52
15/04/2016,6343.75
14/04/2016,6365.10
13/04/2016,6362.89
12/04/2016,6242.39
11/04/2016,6200.12
08/04/2016,6204.41
07/04/2016,6136.89
06/04/2016,6161.63
05/04/2016,6091.23
04/04/2016,6164.72
01/04/2016,6146.05
31/03/2016,6174.90
30/03/2016,6203.17
29/03/2016,6105.90
24/03/2016,6106.48
23/03/2016,6199.11
22/03/2016,6192.74
21/03/2016,6184.58
18/03/2016,6189.64
17/03/2016,6201.12
16/03/2016,6175.49
15/03/2016,6139.97
14/03/2016,6174.57
11/03/2016,6139.79
10/03/2016,6036.70
09/03/2016,6146.32
08/03/2016,6125.44
07/03/2016,6182.40
04/03/2016,6199.43
03/03/2016,6130.46
02/03/2016,6147.06
01/03/2016,6152.88
29/02/2016,6097.09
26/02/2016,6096.01
25/02/2016,6012.81
24/02/2016,5867.18
23/02/2016,5962.31
22/02/2016,6037.73
19/02/2016,5950.23
18/02/2016,5971.95
17/02/2016,6030.32
16/02/2016,5862.17
15/02/2016,5824.28
12/02/2016,5707.60
11/02/2016,5536.97
10/02/2016,5672.30
09/02/2016,5632.19
08/02/2016,5689.36
05/02/2016,5848.06
04/02/2016,5898.76
03/02/2016,5837.14
02/02/2016,5922.01
01/02/2016,6060.10
29/01/2016,6083.79
28/01/2016,5931.78
27/01/2016,5990.37
26/01/2016,5911.46
25/01/2016,5877.00
22/01/2016,5900.01
21/01/2016,5773.79
20/01/2016,5673.58
19/01/2016,5876.80
18/01/2016,5779.92
15/01/2016,5804.10
14/01/2016,5918.23
13/01/2016,5960.97
12/01/2016,5929.24
11/01/2016,5871.83
08/01/2016,5912.44
07/01/2016,5954.08
06/01/2016,6073.38
05/01/2016,6137.24
04/01/2016,6093.43
31/12/2015,6242.32
30/12/2015,6274.05
29/12/2015,6314.57
24/12/2015,6254.64
23/12/2015,6240.98
22/12/2015,6083.10
21/12/2015,6034.84
18/12/2015,6052.42
17/12/2015,6102.54
16/12/2015,6061.19
15/12/2015,6017.79
14/12/2015,5874.06
11/12/2015,5952.78
10/12/2015,6088.05
09/12/2015,6126.68
08/12/2015,6135.22
07/12/2015,6223.52
04/12/2015,6238.29
03/12/2015,6275.00
02/12/2015,6420.93
01/12/2015,6395.65
30/11/2015,6356.09
27/11/2015,6375.15
26/11/2015,6393.13
25/11/2015,6337.64
24/11/2015,6277.23
23/11/2015,6305.49
20/11/2015,6334.63
19/11/2015,6329.93
18/11/2015,6278.97
17/11/2015,6268.76
16/11/2015,6146.38
13/11/2015,6118.28
12/11/2015,6178.68
11/11/2015,6297.20
10/11/2015,6275.28
09/11/2015,6295.16
06/11/2015,6353.83
05/11/2015,6364.90
04/11/2015,6412.88
03/11/2015,6383.61
02/11/2015,6361.80
30/10/2015,6361.09
29/10/2015,6395.80
28/10/2015,6437.80
27/10/2015,6365.27
26/10/2015,6417.02
23/10/2015,6444.08
22/10/2015,6376.28
21/10/2015,6348.42
20/10/2015,6345.13
19/10/2015,6352.33
16/10/2015,6378.04
15/10/2015,6338.67
14/10/2015,6269.61
13/10/2015,6342.28
12/10/2015,6371.18
09/10/2015,6416.16
08/10/2015,6374.82
07/10/2015,6336.35
06/10/2015,6326.16
05/10/2015,6298.92
02/10/2015,6129.98
01/10/2015,6072.47
30/09/2015,6061.61
29/09/2015,5909.24
28/09/2015,5958.86
25/09/2015,6109.01
24/09/2015,5961.49
23/09/2015,6032.24
22/09/2015,5935.84
21/09/2015,6108.71
18/09/2015,6104.11
17/09/2015,6186.99
16/09/2015,6229.21
15/09/2015,6137.60
14/09/2015,6084.59
11/09/2015,6117.76
10/09/2015,6155.81
09/09/2015,6229.01
08/09/2015,6146.10
07/09/2015,6074.52
04/09/2015,6042.92
03/09/2015,6194.10
02/09/2015,6083.31
01/09/2015,6058.54
28/08/2015,6247.94
27/08/2015,6192.03
26/08/2015,5979.20
25/08/2015,6081.34
24/08/2015,5898.87
